Date,Price,Bid,Bid1,AI Predictions,Gain,ave1,ave3,ave5,ave7,ave15,ave30,ave90,sum1,sum3,sum5,sum7,sum15,sum30,sum90,sumsum,rsi1,rsi3,rsi5,rsi7,rsi15,rsi30,rsi90,Sma,Ema,Upperbound,Lowerbound
2021-01-07 07:00:00,0.7294,Neutral,Neutral,Neutral,-1.9999999999990905,-1.9999999999990905,0.6666666666669698,0.6000000000001819,0.28571428571441565,-0.06666666666660603,0.06666666666669699,0.24444444444445454,-1.9999999999990905,2.0000000000009095,3.0000000000009095,2.0000000000009095,-0.9999999999990905,2.0000000000009095,22.00000000000091,6.000000000005457,52.49211055988703,58.54016734864551,56.13308819073497,55.52933934004234,52.1875576986178,84.93505918557432,99.99987073326271,0.7293200000000004,0.7291073037991335,0.7325863896461388,0.7189806103538646
2021-01-07 06:45:00,0.7296,Neutral,Neutral,Neutral,1.0,1.0,2.0,0.8,0.7142857142857143,0.5333333333333333,0.23333333333333334,0.3333333333333333,1.0,6.0,4.0,5.0,8.0,7.0,30.0,31.0,55.261069888037426,57.04839142753882,54.24369971091612,54.38738181971299,52.71478579452234,84.7133479076701,99.99986499430122,0.7293500000000004,0.7290922937375506,0.7325724596358012,0.7188975403642022
2021-01-07 06:30:00,0.7295,Neutral,Neutral,Neutral,3.0,3.0,1.3333333333333333,0.6,1.0,-0.13333333333333333,0.23333333333333334,0.3111111111111111,3.0,4.0,3.0,7.0,-2.0,7.0,28.0,22.0,54.13785665834263,52.26360891296765,51.66625911732427,51.4959730825746,48.878218157643545,83.94545302845977,99.99985695274813,0.7293750000000004,0.7290662575189635,0.7325617729982739,0.7188032270017295
2021-01-07 06:15:00,0.7292,Neutral,Neutral,Neutral,2.0,2.0,0.0,0.2,0.7142857142857143,-0.5333333333333333,0.06666666666666667,0.23333333333333334,2.0,0.0,1.0,5.0,-8.0,2.0,21.0,2.0,50.68915494710718,48.727800059760646,49.69272264670775,47.13989275571171,49.81652801644106,83.15994958389115,99.99984916632053,0.7293850000000004,0.7290440143148078,0.7325582094495716,0.7186977905504318
2021-01-07 06:00:00,0.729,Neutral,Neutral,Neutral,-1.0,-1.0,-0.6666666666666666,0.4,-0.5714285714287014,-0.933333333333394,0.06666666666666667,0.3000000000000101,-1.0,-2.0,2.0,-4.0000000000009095,-14.00000000000091,2.0,27.00000000000091,-17.00000000000182,48.28163363084578,48.72780005976064,49.04878569439737,43.79173801853132,53.64129968666496,82.93847951387863,99.99984322316345,0.7293800000000005,0.7290360150489006,0.7325720302706275,0.7185689697293761
2021-01-07 05:45:00,0.7291,Neutral,Neutral,Neutral,-1.0,-1.0,0.0,0.8,-0.7142857142857143,-0.6,0.43333333333333335,0.35555555555555557,-1.0,0.0,4.0,-5.0,-9.0,13.0,32.0,2.0,49.40146556981671,50.33515291464161,47.8081024029263,45.953988465754975,61.287734516015405,82.72754824731197,99.99983548413479,0.7293800000000005,0.7290378619744853,0.7325812528485252,0.7184497471514781
2021-01-07 05:30:00,0.7292,Neutral,Neutral,Neutral,0.0,0.0,1.3333333333333333,-0.4000000000001819,0.42857142857142855,-0.6,0.3333333333333333,0.36666666666666664,0.0,4.0,-2.0000000000009095,3.0,-9.0,10.0,33.0,5.9999999999990905,50.488846363478345,50.33515291464161,45.33607954207858,48.74777992340193,66.98787689082832,81.33475865936948,99.999826033253,0.7293650000000004,0.7290346754090743,0.7325850882539837,0.7183359117460195
2021-01-07 05:15:00,0.7292,Neutral,Neutral,Neutral,1.0,1.0,1.6666666666666667,-0.8,-0.14285714285701293,-0.3333333333333333,0.4666666666666667,0.35555555555555557,1.0,5.0,-4.0,-0.9999999999990905,-5.0,14.0,32.0,10.00000000000091,50.48884636347835,47.33958384857962,46.355458338807914,46.95091582297782,73.32000891084854,80.1939819159393,99.99981590620239,0.7293550000000003,0.7290261972249243,0.732589957881619,0.7182170421183846
2021-01-07 05:00:00,0.7291,Neutral,Neutral,Neutral,3.0,3.0,-1.000000000000303,0.4,-0.5714285714285714,0.0,0.2,0.4777777777777778,3.0,-3.0000000000009095,2.0,-4.0,0.0,6.0,43.0,3.9999999999990905,49.530997070950825,43.375332044534446,48.37551013067391,47.46600124407815,77.07864819351678,78.48451140120808,99.99980572287365,0.7293400000000003,0.7290172842621,0.7325990864196703,0.7180899135803331
2021-01-07 04:45:00,0.7288,Neutral,Neutral,Neutral,1.0,1.0,-2.6666666666666665,-0.9999999999998181,0.0,-0.13333333333333333,-0.1,0.4777777777777778,1.0,-8.0,-4.9999999999990905,0.0,-2.0,-3.0,43.0,-16.99999999999909,46.65614777342847,45.27419786484733,47.30945507043382,49.48232658881965,77.07864819351677,77.719208081426,99.99979131942723,0.7293650000000003,0.7290130424293872,0.732605578874951,0.7179674211250526
2021-01-07 04:30:00,0.7287,Neutral,Neutral,Neutral,-7.0000000000009095,-7.0000000000009095,-0.6666666666666666,-1.6,-1.4285714285714286,-0.06666666666666667,-0.03333333333333333,0.4777777777777778,-7.0000000000009095,-2.0,-8.0,-10.0,-1.0,-1.0,43.0,-29.00000000000091,45.698745883398665,50.77868645833679,49.691565365374245,49.48232658881965,78.4659794274925,79.02426107999355,99.99977589108744,0.7293800000000003,0.7290239676821764,0.7326110597837637,0.71785094021624
2021-01-07 04:15:00,0.7294,Neutral,Neutral,Neutral,-1.9999999999990905,-1.9999999999990905,0.33333333333393966,1.2000000000001818,-0.8571428571427272,0.2666666666667273,0.26666666666669697,0.5555555555555657,-1.9999999999990905,1.000000000001819,6.0000000000009095,-5.9999999999990905,4.0000000000009095,8.00000000000091,50.00000000000091,11.000000000006366,51.73405915052429,52.25349932048505,53.70947461915564,54.47010077892717,79.12721663767304,79.43713496728485,99.99975937148537,0.7294050000000003,0.7290405814094675,0.7326205200829198,0.7177284799170839
2021-01-07 04:00:00,0.7296,Neutral,Neutral,Neutral,7.0,7.0,0.3333333333333333,-0.2,-1.1428571428572727,0.4666666666666667,0.13333333333333333,0.6,7.0,1.0,-1.0,-8.00000000000091,7.0,4.0,54.0,9.99999999999909,53.61255084374296,51.6008521030182,50.94726082407677,57.711128976847135,78.45277794147059,78.60683043273832,99.99973856383804,0.7293800000000003,0.7290221496868761,0.7326107598469185,0.7176222401530852
2021-01-07 03:45:00,0.7289,Neutral,Neutral,Neutral,-3.9999999999990905,-3.9999999999990905,0.3333333333333333,-2.2,-1.5714285714285714,-0.4666666666666667,-0.06666666666666667,0.5888888888888889,-3.9999999999990905,1.0,-11.0,-11.0,-7.0,-2.0,53.0,-33.99999999999909,47.40596809270268,50.97864121792314,51.422135880174025,62.300694471789015,77.25870553763862,78.19810338185857,99.9997137395808,0.7293400000000003,0.7289925163374851,0.7326014782625958,0.7175095217374079
2021-01-07 03:30:00,0.7293,Neutral,Neutral,Neutral,-2.0000000000009095,-2.0000000000009095,-1.3333333333336366,-2.200000000000364,-1.1428571428572727,0.1333333333332727,0.09999999999996968,0.511111111111101,-2.0000000000009095,-4.0000000000009095,-11.000000000001819,-8.00000000000091,1.9999999999990905,2.9999999999990905,45.99999999999909,-20.000000000006366,51.02876855621719,50.38637609939882,56.83300652770599,69.34151622938447,81.44997564076414,78.89796043812895,99.99968662025059,0.7293450000000002,0.7289972607650483,0.7326058932298509,0.7173871067701525
2021-01-07 03:15:00,0.7295,Neutral,Neutral,Neutral,7.0,7.0,-1.6666666666666667,-1.0,-0.2857142857142857,0.2,0.1,0.5333333333333333,7.0,-5.0,-5.0,-2.0,3.0,3.0,48.0,1.0,52.90592750537217,52.75370776800202,62.98741224847419,75.07099697412156,81.17908991895308,78.63158634518703,99.99966071552976,0.7293200000000002,0.7289817356760765,0.7325985366107841,0.7172744633892194
2021-01-07 03:00:00,0.7288,Sell,Neutral,Neutral,-9.0,-9.0,-5.333333333333637,-2.6,-0.42857142857142855,-0.06666666666666667,0.06666666666666667,0.4666666666666667,-9.0,-16.00000000000091,-13.0,-3.0,-1.0,2.0,42.0,-40.00000000000091,46.511030532264996,55.796544254952806,66.00423598153756,76.539114038381,80.78832695720243,78.37814597246006,99.99963117435067,0.7292350000000003,0.7289551580184394,0.7325916891150678,0.7171553108849357
2021-01-07 02:45:00,0.7297,Sell,Neutral,Sell,-3.0,-3.0,-1.0,0.0,1.0,0.6,0.6,0.5111111111111111,-3.0,-3.0,0.0,7.0,9.0,18.0,46.0,28.0,55.51013698320417,67.3376967194429,74.63450853874416,78.6823622441726,81.31086197460135,78.21821927995795,99.99960309592376,0.7292050000000002,0.7289631148398978,0.7325877550710437,0.7170442449289597
2021-01-07 02:30:00,0.73,Sell,Neutral,Neutral,-4.0000000000009095,-4.0000000000009095,-0.3333333333333333,1.8,1.7142857142857142,0.6666666666666666,0.9000000000000303,0.6,-4.0000000000009095,-1.0,9.0,12.0,10.0,27.00000000000091,54.0,53.0,59.04628181097357,69.85331947189499,74.63450853874416,77.30546196940489,80.24292074516691,76.78309266531716,99.99956978712935,0.7291100000000003,0.7289253258573285,0.7325668573325234,0.71694114266748
2021-01-07 02:15:00,0.7304,Sell,Neutral,Sell,4.0000000000009095,4.0000000000009095,2.3333333333336364,2.800000000000182,2.00000000000013,1.0666666666667273,1.1000000000000303,0.6000000000000101,4.0000000000009095,7.0000000000009095,14.00000000000091,14.00000000000091,16.00000000000091,33.00000000000091,54.00000000000091,88.00000000000546,64.10200657107637,70.6705028040468,72.48707754062616,74.7046922591162,79.00513954698347,74.43717800988748,99.99952646863534,0.7290350000000003,0.7288702143628325,0.732539719132054,0.7168402808679493
